p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
PDLIM12,1.08353418372221e-06,0.390847860818568,0.733,0.312,0.0108288406321197,10,PDLIM1
HPGD2,1.13780414210008e-06,0.314804865685377,0.422,0.14,0.0113712145961482,10,HPGD
ACOX1,1.17553782558295e-06,0.385312820531689,0.467,0.184,0.011748325028876,10,ACOX1
EIF4G2,1.25697264625374e-06,0.340595180772446,0.956,0.718,0.0125621846266599,10,EIF4G2
MEPCE,1.43725529930043e-06,0.251855686792968,0.311,0.089,0.0143639294612085,10,MEPCE
RAD23B,1.45628588085753e-06,0.388790306603081,0.578,0.275,0.0145541210932902,10,RAD23B
THBD2,1.58160519718411e-06,0.442132124047225,0.889,0.538,0.015806562340658,10,THBD
TNF1,1.7408462748052e-06,0.35289791527097,0.556,0.219,0.0173980176704032,10,TNF
CEBPA1,1.81423918650858e-06,0.308037997299157,0.422,0.148,0.0181315064299667,10,CEBPA
SHTN1,1.89620452771478e-06,0.314583381336876,0.511,0.2,0.0189506680499815,10,SHTN1
C6orf62,1.99745556584849e-06,0.390640411236807,0.778,0.476,0.0199625709250898,10,C6orf62
SVIL2,2.04996600980158e-06,0.417620191907254,0.756,0.358,0.020487360301957,10,SVIL
GGA2,2.14143886890335e-06,0.380868946542495,0.711,0.375,0.0214015400558201,10,GGA2
LAMP12,2.15902490549651e-06,0.358842344155684,0.911,0.648,0.0215772949055321,10,LAMP1
NCOA7,2.16737816986358e-06,0.342352230352579,0.467,0.179,0.0216607774296166,10,NCOA7
SLC25A25,2.48965758574835e-06,0.324426834613185,0.511,0.199,0.024881637911969,10,SLC25A25
CAB39,2.73759017195162e-06,0.301997763976872,0.467,0.18,0.0273594761784845,10,CAB39
CORO1C1,2.84493687993938e-06,0.352794917799303,0.844,0.603,0.0284322991781141,10,CORO1C
ANKRD28,3.14296427930849e-06,0.384406313296847,0.6,0.282,0.0314107850074091,10,ANKRD28
OAS2,3.35793095794505e-06,0.299377716610919,0.4,0.137,0.0335591619937029,10,OAS2
TBC1D9,3.54411423175867e-06,0.287138851567177,0.356,0.113,0.0354198776321962,10,TBC1D9
GNAS1,3.5495924398359e-06,0.341839851594069,0.933,0.695,0.03547462684372,10,GNAS
MTRNR2L83,3.64454449742956e-06,0.428528244322167,0.778,0.471,0.036423577707311,10,MTRNR2L8
PDS5A,3.8571239669295e-06,0.329619151628454,0.422,0.168,0.0385480969254934,10,PDS5A
BHLHE414,4.11331396851762e-06,0.369098110809883,0.622,0.275,0.0411084598013651,10,BHLHE41
OSBPL111,4.46706587646585e-06,0.377803982912107,0.533,0.242,0.0446438563693997,10,OSBPL11
PHLDA34,4.87389665786091e-06,0.372549070876555,0.644,0.293,0.0487097231986619,10,PHLDA3
CTDNEP11,4.93377009245919e-06,0.346056730450826,0.667,0.347,0.0493080983040372,10,CTDNEP1
CDC421,4.96940984570682e-06,0.266393300915189,0.956,0.852,0.0496642819979939,10,CDC42
RAC11,5.18772690559595e-06,0.344126679058705,0.911,0.658,0.051846142694526,10,RAC1
DUSP6,5.53992732106919e-06,0.328944693343381,0.4,0.15,0.0553660336467655,10,DUSP6
SGMS2,5.79748575251554e-06,0.389519744823949,0.511,0.23,0.0579400726106403,10,SGMS2
ADAM171,5.90532372521194e-06,0.390915262318008,0.778,0.484,0.0590178053097681,10,ADAM17
IBTK,5.96014540467391e-06,0.259760595001542,0.356,0.117,0.059565693174311,10,IBTK
YWHAG,6.05298136468643e-06,0.366652126878064,0.8,0.504,0.0604934957586762,10,YWHAG
MIDN,6.23123541414372e-06,0.384600392672705,0.822,0.468,0.0622749667289524,10,MIDN
METTL9,6.50382249217788e-06,0.307875470051448,0.467,0.195,0.0649992019868257,10,METTL9
AMFR,7.23989568196053e-06,0.343120119780337,0.333,0.114,0.0723555174455135,10,AMFR
B3GNT52,7.98182286631977e-06,0.363719115326635,0.889,0.57,0.0797703377259998,10,B3GNT5
LARP4,8.46569193584031e-06,0.276907551344885,0.4,0.141,0.0846061252067881,10,LARP4
MR11,9.22421041949973e-06,0.284241706155413,0.422,0.157,0.0921867589324803,10,MR1
TCF7L21,9.28038424839448e-06,0.355975718463064,0.756,0.367,0.0927481601784544,10,TCF7L2
TUSC2,9.94681133678271e-06,0.325715668409077,0.533,0.257,0.0994084324998064,10,TUSC2
RRAGD,1.02438049801014e-05,0.310181915574197,0.444,0.166,0.102376586971133,10,RRAGD
FABP45,1.08169903393998e-05,0.546181020630147,0.978,0.558,0.108105001451962,10,FABP4
CLIP4,1.09871615181167e-05,0.272407526961039,0.378,0.136,0.109805692212058,10,CLIP4
OPN32,1.13004664934459e-05,0.358128174963696,0.689,0.349,0.112936862135499,10,OPN3
SDC4,1.14697156009341e-05,0.355802461247148,0.756,0.399,0.114628337715735,10,SDC4
PHACTR2,1.2302194161633e-05,0.30476047668517,0.444,0.183,0.122948128451361,10,PHACTR2
CPEB41,1.25952629030976e-05,0.34873141539096,0.667,0.351,0.125877057453557,10,CPEB4
TFRC1,1.35245921839063e-05,0.36282802882058,0.933,0.643,0.13516477428596,10,TFRC
PNPLA62,1.40290289959401e-05,0.356728400284663,0.667,0.367,0.140206115785425,10,PNPLA6
SRSF9,1.40747188299848e-05,0.310185057906077,0.422,0.174,0.140662739986868,10,SRSF9
PAPSS11,1.4853488248677e-05,0.315151941702601,0.533,0.246,0.148445761557278,10,PAPSS1
PHLDA13,1.48823573406728e-05,0.373103921637097,0.911,0.553,0.148734279262684,10,PHLDA1
FHL13,1.58552113735832e-05,0.367462158784737,0.6,0.274,0.15845698246759,10,FHL1
TMEM248,1.63293907500871e-05,0.302650808464248,0.489,0.214,0.16319593115637,10,TMEM248
OSTM1,1.69800290919195e-05,0.311859848653636,0.444,0.194,0.169698410744643,10,OSTM1
NAA50,1.7071695259159e-05,0.358836919898011,0.667,0.393,0.170614522420035,10,NAA50
RP11-452F19.3,1.71976299907376e-05,0.26107634416951,0.333,0.114,0.171873114127431,10,RP11-452F19.3
SLC31A1,1.73150320509581e-05,0.310250703929097,0.556,0.248,0.173046430317275,10,SLC31A1
REEP3,2.05564514212372e-05,0.341747523398792,0.556,0.259,0.205441175503844,10,REEP3
LIMA1,2.07602864224549e-05,0.334840900435846,0.467,0.195,0.207478302506014,10,LIMA1
SLC12A6,2.08492978093618e-05,0.269770211979771,0.378,0.137,0.208367882306761,10,SLC12A6
TXNRD1,2.10547125979527e-05,0.330711840288772,0.489,0.22,0.210420797703939,10,TXNRD1
ATP1B1,2.14298094938747e-05,0.36085544439739,0.733,0.446,0.214169516081783,10,ATP1B1
DDB1,2.30130577555928e-05,0.280957865352982,0.4,0.163,0.229992499209394,10,DDB1
MAPRE1,2.35072349138873e-05,0.345785727626264,0.689,0.39,0.23493130572939,10,MAPRE1
CXCL32,2.39881339672198e-05,0.415761573139628,0.844,0.516,0.239737410868395,10,CXCL3
XIST1,2.43686856996087e-05,0.338928895907406,0.956,0.665,0.243540644881889,10,XIST
HNRNPAB,2.4498987435677e-05,0.327594371773898,0.556,0.278,0.244842880432155,10,HNRNPAB
GLIPR21,2.51709720118788e-05,0.311606196777448,0.933,0.723,0.251558694286717,10,GLIPR2
TMEM127,2.53890321088776e-05,0.285532596895877,0.4,0.161,0.253737986896123,10,TMEM127
MT1F1,2.55304704881334e-05,0.352820977938777,0.489,0.226,0.255151522058406,10,MT1F
GCHFR4,2.70190469208451e-05,0.364146645197506,0.978,0.698,0.270028354926926,10,GCHFR
C3AR11,2.74457915822176e-05,0.322739202505811,0.556,0.243,0.274293241072682,10,C3AR1
CLTC,3.10085007940397e-05,0.347416088681848,0.667,0.379,0.309898956935633,10,CLTC
SUSD12,3.12649369836334e-05,0.275506282753228,0.378,0.138,0.312461780214432,10,SUSD1
NRIP1,3.27940285877602e-05,0.312894151125133,0.489,0.216,0.327743521706076,10,NRIP1
SLC7A8,3.4378612882083e-05,0.299455688218534,0.422,0.161,0.343579857143538,10,SLC7A8
DOCK2,3.53899253466718e-05,0.316435389945953,0.467,0.22,0.353686913914638,10,DOCK2
PABPN1,3.58330472215032e-05,0.300887829414375,0.533,0.249,0.358115473931703,10,PABPN1
EFCAB14,3.86465048166703e-05,0.315939974390884,0.489,0.226,0.386233169137803,10,EFCAB14
POM1211,4.05839836804052e-05,0.305185923334704,0.444,0.19,0.40559633290197,10,POM121
PTPN121,4.1823872709529e-05,0.318084997148967,0.711,0.414,0.417987783859033,10,PTPN12
RGCC,4.23834827432928e-05,0.347511546103611,0.8,0.566,0.423580526536468,10,RGCC
PTBP1,4.28334549222753e-05,0.316656741090493,0.6,0.317,0.428077548493219,10,PTBP1
DHX15,4.59498444001342e-05,0.309617394191559,0.378,0.164,0.459222744934941,10,DHX15
PPP3R1,4.60426032771995e-05,0.275129828512312,0.333,0.123,0.460149777152332,10,PPP3R1
EML4,4.78973084914637e-05,0.331597550947001,0.8,0.523,0.478685701063689,10,EML4
RTN42,5.12915419390839e-05,0.25713825027896,0.956,0.793,0.512607670139204,10,RTN4
ARCN1,5.13753300764831e-05,0.269071741966003,0.4,0.164,0.513445048784372,10,ARCN1
ACYP2,5.21827567191891e-05,0.258357258993716,0.422,0.169,0.521514470651576,10,ACYP2
SRSF1,5.75893310966551e-05,0.315834525974874,0.489,0.242,0.575547774979971,10,SRSF1
MAP3K81,5.85119248321287e-05,0.330437081792241,0.733,0.457,0.584768176772295,10,MAP3K8
LPCAT2,5.87481854904912e-05,0.286737646717119,0.467,0.214,0.587129365791969,10,LPCAT2
HNRNPU,6.23010092563071e-05,0.304982998166178,0.822,0.554,0.622636286507533,10,HNRNPU
CD24,6.48556406813219e-05,0.306031288703074,0.267,0.092,0.648167272969131,10,CD24
SPRED1,6.61377083193481e-05,0.27411757667664,0.289,0.105,0.660980256943565,10,SPRED1
SNX102,6.6480696890461e-05,0.319370020907007,0.822,0.622,0.664408084723267,10,SNX10
GPD14,7.63303197939575e-05,0.322890720221259,0.644,0.308,0.762845216020811,10,GPD1
RP11-598F7.33,7.85520040485311e-05,0.349051868832899,0.756,0.383,0.78504872846102,10,RP11-598F7.3
MESDC1,8.23077414259768e-05,0.263678789173947,0.356,0.135,0.822583567811212,10,MESDC1
YBX31,8.57094553471556e-05,0.351554600625901,0.6,0.349,0.856580296739473,10,YBX3
PPP2CB,8.68496769821814e-05,0.28272242281147,0.4,0.176,0.867975671759921,10,PPP2CB
SOCS31,8.97049916600954e-05,0.332499087022875,0.711,0.421,0.896511686650993,10,SOCS3
NUS1,9.15954776015397e-05,0.3027761057099,0.489,0.24,0.915405203149788,10,NUS1
SEPT112,9.42772860984763e-05,0.334750191988267,0.6,0.308,0.942207197268173,10,SEPT11
C2orf69,0.000101994766371711,0.253089093542636,0.356,0.144,1,10,C2orf69
WDR26,0.000107046763279524,0.304329173717949,0.489,0.247,1,10,WDR26
FEM1C,0.000108962375446582,0.256515117285021,0.356,0.138,1,10,FEM1C
MIR155HG,0.000121302231318456,0.299424990349283,0.422,0.184,1,10,MIR155HG
SPOCD13,0.000123948060772566,0.292873221024253,0.356,0.141,1,10,SPOCD1
AHCYL1,0.000132733115698477,0.280493440265603,0.6,0.311,1,10,AHCYL1
ARRDC3,0.000156734669518418,0.263179683663956,0.444,0.2,1,10,ARRDC3
MEF2A,0.000158275976000877,0.257115784657109,0.422,0.188,1,10,MEF2A
IL1RN3,0.000159372807262045,0.337037487799227,0.556,0.281,1,10,IL1RN
SPG20,0.000166495938650416,0.256203572449965,0.444,0.204,1,10,SPG20
MMP193,0.000195615337813087,0.322121970892406,0.667,0.336,1,10,MMP19
MAP2K31,0.000195852612324144,0.300266331065449,0.578,0.321,1,10,MAP2K3
TNNI22,0.000214869225614594,0.296675772996166,0.511,0.236,1,10,TNNI2
RPS6KA1,0.000223656707046223,0.265095175064353,0.4,0.176,1,10,RPS6KA1
RASGEF1B1,0.000225091123093659,0.3081736090465,0.8,0.526,1,10,RASGEF1B
CAST,0.000238343177073735,0.307140895865699,0.711,0.464,1,10,CAST
TUBB61,0.000243139148557076,0.252574319538233,0.4,0.164,1,10,TUBB6
DUSP11,0.000249645821688934,0.264880695797293,0.978,0.806,1,10,DUSP1
NRP1,0.000250013505806802,0.250475164691447,0.4,0.183,1,10,NRP1
MME4,0.000250630260198588,0.337361397304042,0.578,0.306,1,10,MME
MYH9,0.000250687215126307,0.305085800956665,0.711,0.466,1,10,MYH9
SPI1,0.000257620623208064,0.272843606800523,0.644,0.357,1,10,SPI1
SMIM19,0.00026575061366362,0.265869323863715,0.489,0.241,1,10,SMIM19
TPM43,0.000276636243135359,0.290861075581946,0.867,0.57,1,10,TPM4
FAM107B2,0.000282887067931503,0.284875819947071,0.533,0.284,1,10,FAM107B
NCSTN,0.000294398201523906,0.254819194732444,0.467,0.221,1,10,NCSTN
SKIL,0.000294860512093362,0.290161400841796,0.644,0.404,1,10,SKIL
ACO11,0.000297522073574734,0.275511241288396,0.489,0.232,1,10,ACO1
IDS,0.000298488609227041,0.274020200419031,0.689,0.409,1,10,IDS
SIRPA2,0.000299622714211552,0.276857046134739,0.578,0.265,1,10,SIRPA
TMC6,0.00031820261949878,0.270475635430309,0.578,0.308,1,10,TMC6
VRK2,0.000321285624091104,0.273754001254527,0.422,0.191,1,10,VRK2
EGR21,0.000338498969580027,0.275253914117405,0.444,0.212,1,10,EGR2
HDDC22,0.000349836292583258,0.287464342932467,0.756,0.456,1,10,HDDC2
ACLY,0.000353173378817455,0.262367008479859,0.378,0.182,1,10,ACLY
GNB1,0.000355574008688401,0.292845561427055,0.689,0.457,1,10,GNB1
JMJD1C1,0.000389408317652012,0.297256617298101,0.711,0.46,1,10,JMJD1C
CCL182,0.000399376357374343,0.376835202075623,0.467,0.224,1,10,CCL18
TMCO1,0.000404643293604923,0.262744548692764,0.578,0.325,1,10,TMCO1
TMEM30A,0.000410210572169031,0.289674965664858,0.578,0.328,1,10,TMEM30A
STX12,0.000412837101221922,0.297054333469161,0.622,0.401,1,10,STX12
DAB2,0.000431135808918809,0.276214274857827,0.889,0.63,1,10,DAB2
TM9SF2,0.000451499131533492,0.289886692245619,0.422,0.219,1,10,TM9SF2
AHNAK,0.000452650327403592,0.320795703353939,0.667,0.386,1,10,AHNAK
MBD2,0.000455629172956341,0.284766848356078,0.533,0.295,1,10,MBD2
WAC,0.000472326667401783,0.304879677474143,0.533,0.325,1,10,WAC
BEST1,0.000487111534747546,0.277253885223048,0.556,0.308,1,10,BEST1
TGOLN2,0.000489830433323257,0.276410232443698,0.822,0.564,1,10,TGOLN2
ADAR,0.000502783270864269,0.26419791124302,0.489,0.258,1,10,ADAR
TRPV22,0.000518983353373128,0.275341471018372,0.511,0.244,1,10,TRPV2
SEPT9,0.000522866030200844,0.302156111582458,0.489,0.268,1,10,SEPT9
MFSD14B,0.000533615735756351,0.265513102179255,0.422,0.216,1,10,MFSD14B
ARFGAP3,0.000543329576193741,0.307400395449402,0.489,0.286,1,10,ARFGAP3
IL1RAP,0.000546090923730566,0.261315850743978,0.467,0.24,1,10,IL1RAP
ABL22,0.000566159079044213,0.30585229496018,0.756,0.517,1,10,ABL2
ALDH1A13,0.000567641698004635,0.289193455854175,0.6,0.291,1,10,ALDH1A1
SH3BP5,0.000574723993507282,0.262553845275366,0.511,0.273,1,10,SH3BP5
S100A133,0.000646358716872093,0.290872969543396,0.778,0.554,1,10,S100A13
ADAMTSL42,0.000654428703442372,0.289966094701809,0.556,0.284,1,10,ADAMTSL4
EZR2,0.000668469397352518,0.293732134462569,0.733,0.462,1,10,EZR
AKIRIN1,0.000671270871270708,0.268582252739656,0.356,0.171,1,10,AKIRIN1
DDX171,0.000688152300216863,0.299459754015269,0.689,0.491,1,10,DDX17
LPXN,0.00070748579429584,0.273207581056415,0.667,0.422,1,10,LPXN
PDIA41,0.000709027264706512,0.272863076633507,0.556,0.311,1,10,PDIA4
LINC00657,0.000753054475909315,0.296962144681914,0.467,0.266,1,10,LINC00657
TMEM33,0.000760649153844849,0.26710314634648,0.511,0.297,1,10,TMEM33
CSRNP1,0.000787885939257883,0.273638333135133,0.6,0.351,1,10,CSRNP1
IQGAP1,0.000808027088029837,0.267798071750807,0.8,0.56,1,10,IQGAP1
LYST1,0.000813580711129418,0.282187257799144,0.489,0.281,1,10,LYST
SLC38A21,0.000816533147508375,0.281494728625009,0.667,0.447,1,10,SLC38A2
NUFIP21,0.000829384984080148,0.276920418377169,0.733,0.455,1,10,NUFIP2
FAM174A,0.000838206790434609,0.253583329496353,0.289,0.126,1,10,FAM174A
IL7R3,0.000905970983265598,0.291381000882628,0.667,0.407,1,10,IL7R
ACTN4,0.00091882288864742,0.263460647375548,0.644,0.378,1,10,ACTN4
GNB2,0.000939368466006242,0.287255438357803,0.711,0.492,1,10,GNB2
SFPQ1,0.000980573199068187,0.274946651232023,0.8,0.544,1,10,SFPQ
FNDC3B1,0.00102498785959836,0.28016104753747,0.578,0.38,1,10,FNDC3B
ADGRE5,0.00110877942024812,0.272054587288615,0.778,0.498,1,10,ADGRE5
ENPP4,0.00114165715795408,0.260611213069821,0.511,0.272,1,10,ENPP4
AES1,0.00121108101999709,0.286478803965776,0.556,0.336,1,10,AES
APOE3,0.00123200573747772,0.294430472227505,0.889,0.555,1,10,APOE
SLC6A61,0.00123824481811626,0.250971159361231,0.444,0.233,1,10,SLC6A6
SLPI2,0.00130653844779479,0.269520236861631,0.467,0.24,1,10,SLPI
EIF3J,0.00139198629457171,0.254507169934027,0.556,0.353,1,10,EIF3J
AMIGO21,0.00139445006791204,0.252471287729849,0.511,0.273,1,10,AMIGO2
PAK2,0.00142070025060744,0.25495313105208,0.667,0.431,1,10,PAK2
NCEH12,0.00169755376781485,0.268067754485714,0.622,0.369,1,10,NCEH1
MAFB1,0.00180144969798987,0.284837580439892,0.778,0.534,1,10,MAFB
LSM6,0.0019154602723336,0.261203241540012,0.778,0.494,1,10,LSM6
OASL2,0.00191791617909152,0.262555560671826,0.644,0.37,1,10,OASL
MT-ND6,0.00201224824201993,0.271479344243886,0.378,0.203,1,10,MT-ND6
ACSL13,0.00210514683063472,0.279421973806,0.756,0.52,1,10,ACSL1
ARHGAP18,0.00219265904530249,0.267134568591313,0.733,0.547,1,10,ARHGAP18
TNFAIP3,0.00225677894828606,0.257940511665635,0.667,0.42,1,10,TNFAIP3
THBS12,0.00246138062682186,0.277401230548673,0.867,0.604,1,10,THBS1
DDX211,0.00255604530971274,0.256990896681897,0.733,0.518,1,10,DDX21
DPH3,0.00268873401091502,0.263467289985012,0.667,0.459,1,10,DPH3
CAT1,0.00270131804289713,0.254718026801185,0.644,0.426,1,10,CAT
DPY30,0.00307860220499322,0.265734721172612,0.556,0.35,1,10,DPY30
MCEMP14,0.00316387646696212,0.256067277157611,0.911,0.711,1,10,MCEMP1
CES13,0.00425116911429409,0.264844497039385,0.689,0.416,1,10,CES1
ATP2A2,0.00437367813488591,0.267707139879397,0.511,0.316,1,10,ATP2A2
MGST12,0.00480130864578558,0.271534799110292,0.556,0.368,1,10,MGST1
CITED21,0.0049685102769032,0.257621215009944,0.511,0.324,1,10,CITED2
CDV31,0.00498412555776039,0.257868172501947,0.489,0.317,1,10,CDV3
PPARG5,0.00594085171028732,0.255620038987254,0.689,0.419,1,10,PPARG
FN12,0.00815295465390661,0.298886251639462,0.289,0.147,1,10,FN1
RAMP1,1.00187724726729e-79,0.880294341974793,0.5,0.006,1.00127612091893e-75,11,RAMP1
PKIB,2.26427976194323e-59,1.12830884306401,0.75,0.049,2.26292119408606e-55,11,PKIB
ARL5B,2.43059247565961e-46,0.897015090249465,0.861,0.093,2.42913412017422e-42,11,ARL5B
LAMP3,2.91819119776413e-44,0.565861663943477,0.333,0.007,2.91644028304547e-40,11,LAMP3
RP11-138A9.2,9.64013235943025e-44,0.7971895035765,0.611,0.044,9.63434828001459e-40,11,RP11-138A9.2
SERPINB91,7.33092153052909e-36,1.21500565867446,0.889,0.158,7.32652297761077e-32,11,SERPINB9
GPR157,1.1327414852503e-34,0.600444679299272,0.361,0.016,1.13206184035915e-30,11,GPR157
TNFRSF18,3.88040445386237e-33,0.413232316929765,0.333,0.014,3.87807621119005e-29,11,TNFRSF18
NDRG2,6.81149307337966e-32,0.446997713327312,0.361,0.018,6.80740617753564e-28,11,NDRG2
NR4A33,1.22083608008652e-28,1.13304585244772,0.972,0.26,1.22010357843846e-24,11,NR4A3
DUSP43,7.48330158456496e-28,1.12890510244797,0.694,0.112,7.47881160361422e-24,11,DUSP4
GPR1834,7.43513318333285e-26,1.322161381551,0.944,0.271,7.43067210342285e-22,11,GPR183
NFKB13,1.17725449038031e-25,0.999192165324473,0.944,0.257,1.17654813768608e-21,11,NFKB1
TNFAIP81,3.85790355122667e-25,0.852037907235283,0.778,0.158,3.85558880909593e-21,11,TNFAIP8
SLC38A11,3.91952629602291e-25,0.500594708528346,0.389,0.032,3.9171745802453e-21,11,SLC38A1
LDLRAD4,1.95584519616701e-24,0.762201649885658,0.667,0.114,1.95467168904931e-20,11,LDLRAD4
GPAT32,3.05556010167461e-23,0.762164287302061,0.583,0.089,3.05372676561361e-19,11,GPAT3
REL1,2.91530121132574e-21,1.01234210917513,1,0.56,2.91355203059894e-17,11,REL
RP11-138A9.11,6.46915249759101e-21,0.707363298569344,0.667,0.132,6.46527100609245e-17,11,RP11-138A9.1
CD831,8.84799696765385e-21,0.880261897202539,1,0.736,8.84268816947325e-17,11,CD83
ENTPD1,1.85750102853007e-20,0.643112223232775,0.611,0.109,1.85638652791295e-16,11,ENTPD1
ETV31,1.98691802630046e-20,0.719602354834563,0.611,0.117,1.98572587548468e-16,11,ETV3
AREG3,8.44606344610443e-20,1.19910844909374,0.917,0.318,8.44099580803676e-16,11,AREG
CCND2,1.93566655209857e-19,0.428954597843249,0.389,0.042,1.93450515216731e-15,11,CCND2
CSF2RA1,3.69699408216926e-19,0.802361234129493,0.722,0.191,3.69477588571996e-15,11,CSF2RA
HLA-DPB11,7.43106035828513e-19,0.41835835789173,1,0.993,7.42660172207015e-15,11,HLA-DPB1
BIRC31,8.10347099922434e-19,0.892189826747695,0.694,0.163,8.09860891662481e-15,11,BIRC3
RGS14,1.32282497243174e-18,1.07990435170209,0.889,0.294,1.32203127744828e-14,11,RGS1
CREM4,1.37718712023781e-18,1.03584972392578,0.917,0.409,1.37636080796566e-14,11,CREM
PLEK3,2.17160165080473e-18,0.922820354850186,0.944,0.465,2.17029868981424e-14,11,PLEK
NFE2L21,3.257188725532e-18,0.820714294070357,0.944,0.426,3.25523441229668e-14,11,NFE2L2
LMBR1L,5.29921065490136e-18,0.52636539320634,0.5,0.081,5.29603112850842e-14,11,LMBR1L
ARL4C4,7.69885255024894e-18,0.684184529682052,0.639,0.137,7.69423323871879e-14,11,ARL4C
DAPP1,1.17066140596045e-17,0.649358499773796,0.556,0.103,1.16995900911687e-13,11,DAPP1
DENND4A,1.23251727274133e-17,0.514961680683703,0.528,0.089,1.23177776237768e-13,11,DENND4A
PFKFB31,1.33411600955408e-17,0.675987379226766,0.667,0.158,1.33331553994835e-13,11,PFKFB3
ST8SIA4,1.47997448329269e-17,0.365552576831141,0.333,0.035,1.47908649860272e-13,11,ST8SIA4
POU2F2,7.53367033165476e-17,0.378949957857165,0.361,0.042,7.52915012945577e-13,11,POU2F2
CFLAR2,7.54215421303246e-17,0.77368692292371,0.861,0.292,7.53762892050464e-13,11,CFLAR
NR4A25,9.84097737037015e-17,0.904920804341514,0.917,0.357,9.83507278394792e-13,11,NR4A2
PRDM11,1.14036270502192e-16,0.562005777041237,0.444,0.067,1.13967848739891e-12,11,PRDM1
MALT11,1.19544683416725e-16,0.566118374830939,0.556,0.109,1.19472956606675e-12,11,MALT1
NFAT51,1.7246368202586e-16,0.644569138637319,0.639,0.151,1.72360203816644e-12,11,NFAT5
GNA152,2.21221475828369e-16,0.789566793234223,0.806,0.274,2.21088742942872e-12,11,GNA15
RIPK22,3.32852126506383e-16,0.814330936544495,0.806,0.282,3.32652415230479e-12,11,RIPK2
HLA-DQA23,3.41304302117046e-16,0.845749808650589,0.972,0.472,3.41099519535775e-12,11,HLA-DQA2
SIPA1L11,5.05541821922628e-16,0.491794808512042,0.444,0.071,5.05238496829474e-12,11,SIPA1L1
N4BP2L1,5.54303997020089e-16,0.587644953803123,0.611,0.131,5.53971414621877e-12,11,N4BP2L1
AKNA,6.30400744014018e-16,0.380969342799544,0.389,0.051,6.3002250356761e-12,11,AKNA
PACSIN2,1.09668717004631e-15,0.439913307926631,0.5,0.088,1.09602915774429e-11,11,PACSIN2
TRIP10,1.20069063063071e-15,0.306495945182715,0.25,0.021,1.19997021625233e-11,11,TRIP10
RPS71,1.71332888229153e-15,0.285546594448627,1,0.992,1.71230088496215e-11,11,RPS7
TUBA1A1,3.84420433672913e-15,0.824241133789174,0.833,0.308,3.8418978141271e-11,11,TUBA1A
HLA-DQA13,5.68451871501295e-15,0.506865854121865,1,0.909,5.68110800378395e-11,11,HLA-DQA1
TNFRSF1B2,6.53636427352009e-15,0.674400172501415,0.694,0.202,6.53244245495598e-11,11,TNFRSF1B
G0S23,7.51515080779722e-15,1.06748125386439,0.806,0.253,7.51064171731254e-11,11,G0S2
GNA133,1.26884580780113e-14,0.694263910839495,0.889,0.356,1.26808450031645e-10,11,GNA13
HLA-DQB13,1.29667824752233e-14,0.510393057345952,1,0.911,1.29590024057381e-10,11,HLA-DQB1
CBX6,1.52790600031349e-14,0.402935088571416,0.361,0.052,1.5269892567133e-10,11,CBX6
RUNX31,1.67526498093823e-14,0.542726877771529,0.5,0.099,1.67425982194967e-10,11,RUNX3
ARID5A2,1.74480863200039e-14,0.731393847147075,0.833,0.327,1.74376174682119e-10,11,ARID5A
RALA3,1.94190975115763e-14,0.752810834007594,0.778,0.274,1.94074460530694e-10,11,RALA
C15orf483,2.0272884827282e-14,1.02585664388045,0.861,0.425,2.02607210963856e-10,11,C15orf48
ARID3A,2.24480400050952e-14,0.385742541388042,0.333,0.043,2.24345711810922e-10,11,ARID3A
HMHA1,2.46847422867141e-14,0.366446175948228,0.333,0.043,2.46699314413421e-10,11,HMHA1
BCL31,2.48668565638297e-14,0.489665159611223,0.5,0.102,2.48519364498914e-10,11,BCL3
LINC-PINT1,2.56245788610286e-14,0.424779288630682,0.472,0.089,2.5609204113712e-10,11,LINC-PINT
SATB12,4.6684262554246e-14,0.571833288095309,0.528,0.115,4.66562519967135e-10,11,SATB1
BCL2L111,5.2124483660778e-14,0.47523466336244,0.444,0.083,5.20932089705815e-10,11,BCL2L11
SYTL3,6.61999970039157e-14,0.454973570231865,0.333,0.047,6.61602770057134e-10,11,SYTL3
HLA-DPA1,7.99856414727829e-14,0.277029973480246,1,0.995,7.99376500878992e-10,11,HLA-DPA1
RPS51,8.60111487483709e-14,0.292614135546822,1,0.978,8.59595420591219e-10,11,RPS5
PRMT91,8.79075767847443e-14,0.526276288279401,0.472,0.09,8.78548322386734e-10,11,PRMT9
NAMPT3,1.01059228645979e-13,0.628375571667055,0.972,0.719,1.00998593108791e-09,11,NAMPT
INSIG12,1.38387465605208e-13,0.863309037026669,0.833,0.349,1.38304433125845e-09,11,INSIG1
SRGN4,1.54548828669224e-13,0.447465834476885,1,0.949,1.54456099372022e-09,11,SRGN
FSCN1,1.74859391267123e-13,0.517624246805913,0.306,0.039,1.74754475632363e-09,11,FSCN1
CD862,1.84420251514653e-13,0.681836791674287,0.806,0.318,1.84309599363744e-09,11,CD86
EDEM1,1.88257316211629e-13,0.502750675510523,0.556,0.13,1.88144361821902e-09,11,EDEM1
JUNB3,2.13072400094433e-13,0.614991806455224,1,0.764,2.12944556654376e-09,11,JUNB
RHOF,2.15686216704877e-13,0.541582488794079,0.444,0.086,2.15556804974854e-09,11,RHOF
