p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ID35,3.47057478464002e-15,0.82706600046232,0.75,0.26,3.46849243976924e-11,19,ID3
SERTAD14,3.85672633608014e-15,0.70535327357554,0.95,0.531,3.85441230027849e-11,19,SERTAD1
FKBP1A5,4.04433420470923e-15,0.747237416063489,0.925,0.568,4.04190760418641e-11,19,FKBP1A
PARVA1,5.5391864662748e-15,0.392531955950104,0.4,0.077,5.53586295439503e-11,19,PARVA
SEPT101,5.80019184095003e-15,0.413382775090844,0.425,0.088,5.79671172584546e-11,19,SEPT10
ARHGEF123,6.34220512398167e-15,0.528694861300337,0.525,0.13,6.33839980090728e-11,19,ARHGEF12
ZNF83,6.76992222735964e-15,0.427249408303027,0.425,0.085,6.76586027402322e-11,19,ZNF83
LAMB21,7.92863642128979e-15,0.434876691161217,0.4,0.08,7.92387923943701e-11,19,LAMB2
PLS33,8.43703498605608e-15,0.512945622491153,0.55,0.137,8.43197276506445e-11,19,PLS3
FOXP11,1.00624725351134e-14,0.688767961884282,0.8,0.322,1.00564350515923e-10,19,FOXP1
CCNL1,1.00941453050424e-14,0.599975727957038,0.975,0.693,1.00880888178593e-10,19,CCNL1
IFI164,1.99704681391591e-14,0.644121604990039,0.8,0.293,1.99584858582756e-10,19,IFI16
TUBB62,4.14383420118885e-14,0.434932869659507,0.375,0.068,4.14134790066814e-10,19,TUBB6
PKIG2,4.72730887111611e-14,0.44501644627422,0.45,0.09,4.72447248579344e-10,19,PKIG
NFKBIA3,5.79172068672562e-14,0.631458000750516,0.975,0.7,5.78824565431358e-10,19,NFKBIA
ZBTB382,7.59797238124996e-14,0.49947199735543,0.525,0.132,7.59341359782121e-10,19,ZBTB38
IER36,8.12071954204697e-14,0.842854744481621,0.875,0.539,8.11584711032175e-10,19,IER3
CTTNBP2NL,9.34408338243048e-14,0.479673739639016,0.425,0.094,9.33847693240102e-10,19,CTTNBP2NL
KCTD122,1.06054102629523e-13,0.775536889560569,0.725,0.282,1.05990470167945e-09,19,KCTD12
CXCL26,1.13834174025616e-13,0.939676417117844,0.825,0.37,1.137658735212e-09,19,CXCL2
PROS11,1.40254201040806e-13,0.334937665182604,0.325,0.053,1.40170048520181e-09,19,PROS1
TGFBR2,1.58379029902778e-13,0.657083371167168,0.575,0.189,1.58284002484836e-09,19,TGFBR2
S100A163,1.6640681520187e-13,0.63304041032182,0.65,0.204,1.66306971112749e-09,19,S100A16
ZBTB202,1.70527870498981e-13,0.462307386100614,0.525,0.131,1.70425553776682e-09,19,ZBTB20
ITPRIP,1.95087533935551e-13,0.436696381220431,0.35,0.065,1.9497048141519e-09,19,ITPRIP
DAAM13,2.5566813310372e-13,0.588221993682021,0.55,0.159,2.55514732223857e-09,19,DAAM1
MT1X4,3.09038009168454e-13,1.07668539889241,0.725,0.321,3.08852586362953e-09,19,MT1X
PDLIM14,3.30047063563773e-13,0.766077984344652,0.7,0.306,3.29849035325635e-09,19,PDLIM1
CSRP11,3.88350669889969e-13,0.669625657642278,0.6,0.2,3.88117659488035e-09,19,CSRP1
HLA-E4,4.4179571202305e-13,0.602761423449763,0.975,0.835,4.41530634595836e-09,19,HLA-E
GINM11,6.1425167106873e-13,0.49635259750919,0.575,0.163,6.13883120066089e-09,19,GINM1
C12orf575,6.15854492782893e-13,0.649405560985406,0.85,0.421,6.15484980087224e-09,19,C12orf57
FILIP11,6.53528607037487e-13,0.411854281767673,0.275,0.043,6.53136489873264e-09,19,FILIP1
LAPTM4A2,8.68937903321664e-13,0.61401210860973,0.9,0.566,8.68416540579671e-09,19,LAPTM4A
SERINC11,1.05216509182064e-12,0.561452298964285,0.8,0.319,1.05153379276555e-08,19,SERINC1
TNKS1BP12,1.36175702632041e-12,0.353381371992242,0.35,0.071,1.36093997210462e-08,19,TNKS1BP1
EIF4A11,1.44274183454944e-12,0.57309309334681,0.9,0.512,1.44187618944871e-08,19,EIF4A1
IL326,2.1839120305369e-12,0.597099929987299,0.675,0.224,2.18260168331857e-08,19,IL32
ARID5B5,2.22258624670644e-12,0.773733139249184,0.675,0.274,2.22125269495841e-08,19,ARID5B
MYO1C2,2.54690033290908e-12,0.462488047804153,0.475,0.127,2.54537219270934e-08,19,MYO1C
PMP224,2.85212706442044e-12,0.592066839429525,0.6,0.177,2.85041578818178e-08,19,PMP22
EHD2,3.26777867512645e-12,0.326839166394102,0.3,0.055,3.26581800792138e-08,19,EHD2
TNFSF102,3.40310423746197e-12,0.798874739145501,0.6,0.22,3.40106237491949e-08,19,TNFSF10
JAG11,3.55798124553898e-12,0.353043661517848,0.325,0.063,3.55584645679165e-08,19,JAG1
CYR616,4.78495751321709e-12,0.837737563030255,0.7,0.289,4.78208653870916e-08,19,CYR61
MAFF3,4.93412887954817e-12,0.593536947783961,0.675,0.25,4.93116840222044e-08,19,MAFF
KBTBD2,5.49948696262105e-12,0.38580364085928,0.4,0.09,5.49618727044348e-08,19,KBTBD2
MOB21,5.8040679970676e-12,0.432501065573442,0.45,0.115,5.80058555626936e-08,19,MOB2
WLS1,7.21211698983245e-12,0.396108019319318,0.375,0.084,7.20778971963855e-08,19,WLS
CAPZA22,8.21249103346174e-12,0.586051166986312,0.85,0.432,8.20756353884166e-08,19,CAPZA2
CEP85L,8.74448612593857e-12,0.299698256911122,0.25,0.037,8.739239434263e-08,19,CEP85L
IFI275,9.69902044987516e-12,1.07206002895254,0.6,0.232,9.69320103760524e-08,19,IFI27
ARRDC32,1.03199558232654e-11,0.658974887560776,0.75,0.347,1.03137638497714e-07,19,ARRDC3
PTPRM,1.06437314174836e-11,0.363154041251256,0.325,0.066,1.06373451786331e-07,19,PTPRM
SERINC31,1.13921393871036e-11,0.550480126487895,0.7,0.291,1.13853041034713e-07,19,SERINC3
TMEM140,1.19653116947047e-11,0.306423058395985,0.3,0.051,1.19581325076879e-07,19,TMEM140
MARCH61,1.39829990648645e-11,0.514082866935684,0.75,0.298,1.39746092654256e-07,19,MARCH6
AHNAK1,2.20907001061724e-11,0.541755991106474,0.875,0.429,2.20774456861087e-07,19,AHNAK
COPS2,2.21305835576614e-11,0.464136317001228,0.55,0.17,2.21173052075268e-07,19,COPS2
KLHL2,2.21485065382312e-11,0.287972117627968,0.25,0.039,2.21352174343083e-07,19,KLHL2
FOS3,2.43435387336154e-11,0.534659746562443,1,0.788,2.43289326103752e-07,19,FOS
APP3,2.50046216565931e-11,0.696587872836891,0.775,0.421,2.49896188835991e-07,19,APP
LIMCH13,2.72162814058776e-11,0.511050924088104,0.45,0.128,2.71999516370341e-07,19,LIMCH1
ICAM21,3.51691004528351e-11,0.448026838710411,0.425,0.106,3.51479989925634e-07,19,ICAM2
GBP4,3.71393211806579e-11,0.450861304042673,0.35,0.077,3.71170375879495e-07,19,GBP4
TRIOBP1,4.76269287257315e-11,0.386540046919642,0.4,0.098,4.75983525684961e-07,19,TRIOBP
PXN1,5.22026635161466e-11,0.416951153565,0.4,0.097,5.21713419180369e-07,19,PXN
MACF11,5.42766438825476e-11,0.579984517052037,0.65,0.252,5.42440778962181e-07,19,MACF1
MYH10,5.52154443972873e-11,0.427176979840319,0.275,0.051,5.51823151306489e-07,19,MYH10
LEPROT3,5.53476237038186e-11,0.509049248234769,0.725,0.298,5.53144151295963e-07,19,LEPROT
RALGAPA21,5.95232940857455e-11,0.375241571395414,0.35,0.079,5.94875801092941e-07,19,RALGAPA2
BHLHE402,6.03350232673602e-11,0.654521137070752,0.775,0.37,6.02988222533997e-07,19,BHLHE40
XIST8,6.03920905927579e-11,0.615196019948543,0.925,0.51,6.03558553384023e-07,19,XIST
ENTPD11,6.20310239717487e-11,0.393473116585108,0.425,0.102,6.19938053573657e-07,19,ENTPD1
KAT6A,6.45830128427802e-11,0.457467575774548,0.525,0.162,6.45442630350746e-07,19,KAT6A
FBXO18,6.84507542591647e-11,0.287339845967955,0.275,0.051,6.84096838066092e-07,19,FBXO18
ARGLU11,8.22818118621552e-11,0.634262088439056,0.775,0.41,8.22324427750379e-07,19,ARGLU1
ITPR1,8.41150895610294e-11,0.307717794079659,0.3,0.056,8.40646205072927e-07,19,ITPR1
HES15,8.55756778000278e-11,0.647871565798845,0.7,0.289,8.55243323933477e-07,19,HES1
MAST43,1.01657722248069e-10,0.463473275894307,0.475,0.136,1.0159672761472e-06,19,MAST4
SRSF4,1.08869562149457e-10,0.51520243772634,0.725,0.302,1.08804240412168e-06,19,SRSF4
MRFAP13,1.48068338499263e-10,0.517970313847513,0.875,0.474,1.47979497496164e-06,19,MRFAP1
PIK3C2A,1.50745540084423e-10,0.468901799230596,0.425,0.118,1.50655092760372e-06,19,PIK3C2A
RECQL,1.56107955337127e-10,0.32636041580813,0.375,0.085,1.56014290563925e-06,19,RECQL
NPHP31,1.66307904962425e-10,0.303641965484391,0.3,0.061,1.66208120219447e-06,19,NPHP3
TCEAL42,1.77549017659473e-10,0.552239859119605,0.725,0.323,1.77442488248877e-06,19,TCEAL4
CRK,2.5624640456987e-10,0.412434247628194,0.6,0.199,2.56092656727128e-06,19,CRK
MTRNR2L85,2.57813211611013e-10,0.661801447345739,0.8,0.435,2.57658523684046e-06,19,MTRNR2L8
KIAA0141,2.5947863871163e-10,0.313053819592054,0.325,0.07,2.59322951528403e-06,19,KIAA0141
PLLP,3.3113207921035e-10,0.329076001652588,0.275,0.055,3.30933399962824e-06,19,PLLP
MAP1B1,3.394000718891e-10,0.359881318703208,0.275,0.052,3.39196431845967e-06,19,MAP1B
CRBN,3.49904777647694e-10,0.426632606065943,0.45,0.124,3.49694834781106e-06,19,CRBN
FXYD11,3.55790543270368e-10,0.406332294381011,0.275,0.052,3.55577068944406e-06,19,FXYD1
KLC1,3.63595146826471e-10,0.339689234503458,0.35,0.081,3.63376989738375e-06,19,KLC1
HHEX,3.65714067822706e-10,0.29760935935824,0.275,0.052,3.65494639382013e-06,19,HHEX
TMEM1091,3.76505548435185e-10,0.483319872872131,0.525,0.178,3.76279645106124e-06,19,TMEM109
MT1E5,3.83797346724902e-10,0.794765274779731,0.625,0.257,3.83567068316867e-06,19,MT1E
PBX12,3.86296280970536e-10,0.305438010052003,0.275,0.051,3.86064503201953e-06,19,PBX1
RDX2,4.13784935482874e-10,0.516727583062754,0.65,0.27,4.13536664521585e-06,19,RDX
NAMPT3,4.15901471222735e-10,0.600250316843195,0.9,0.611,4.15651930340001e-06,19,NAMPT
NCKAP12,4.62005040911496e-10,0.403889141301326,0.425,0.122,4.61727837886949e-06,19,NCKAP1
TJP22,5.22826446647757e-10,0.396483325309215,0.425,0.12,5.22512750779768e-06,19,TJP2
ARL13B2,6.13375115737787e-10,0.368080303268496,0.35,0.085,6.13007090668344e-06,19,ARL13B
FAM73A,6.25292091579354e-10,0.306988313622423,0.275,0.056,6.24916916324406e-06,19,FAM73A
BCR,6.25446469996061e-10,0.2683530403204,0.25,0.047,6.25071202114064e-06,19,BCR
TACC12,6.55475054910649e-10,0.572861845849701,0.725,0.362,6.55081769877703e-06,19,TACC1
NKTR,6.55801859119653e-10,0.574169529156104,0.675,0.305,6.55408378004181e-06,19,NKTR
PRCP1,6.76608515647945e-10,0.521765301111285,0.525,0.181,6.76202550538556e-06,19,PRCP
PDLIM21,7.71515250248557e-10,0.330946794978198,0.35,0.082,7.71052341098407e-06,19,PDLIM2
CDKN1A3,7.79270425776352e-10,0.612072406093677,0.875,0.521,7.78802863520886e-06,19,CDKN1A
CTGF3,7.85047408921176e-10,0.723220342117029,0.5,0.16,7.84576380475824e-06,19,CTGF
ASS13,7.99371708922415e-10,0.419572086881445,0.325,0.079,7.98892085897062e-06,19,ASS1
PRKCDBP2,8.10812786444213e-10,0.327215401031907,0.275,0.053,8.10326298772346e-06,19,PRKCDBP
RCN12,8.75482922944597e-10,0.414675792425877,0.525,0.177,8.74957633190831e-06,19,RCN1
AMOTL21,9.29115862833302e-10,0.328600397738206,0.3,0.066,9.28558393315602e-06,19,AMOTL2
SLC2A37,1.05622358344647e-09,0.65337647853239,0.775,0.366,1.0555898492964e-05,19,SLC2A3
RAB11A1,1.10948238062574e-09,0.57449524788057,0.725,0.332,1.10881669119736e-05,19,RAB11A
MYL64,1.29911032697083e-09,0.316438536312441,1,0.935,1.29833086077465e-05,19,MYL6
SEC22C,1.45979970591021e-09,0.383899721439785,0.45,0.129,1.45892382608666e-05,19,SEC22C
VGLL42,1.73457401705345e-09,0.409346914774863,0.45,0.135,1.73353327264322e-05,19,VGLL4
RRAS1,1.84523530969485e-09,0.415083387649148,0.375,0.102,1.84412816850904e-05,19,RRAS
GNG122,1.9195091629725e-09,0.380411991104371,0.4,0.11,1.91835745747472e-05,19,GNG12
IER23,2.13947312674296e-09,0.565718222832653,0.825,0.529,2.13818944286691e-05,19,IER2
NTAN1,2.14358555744587e-09,0.381664551359245,0.325,0.076,2.1422994061114e-05,19,NTAN1
C1orf123,2.17117931170683e-09,0.338920438634247,0.425,0.118,2.16987660411981e-05,19,C1orf123
ACTN12,2.26628615447072e-09,0.563000137079771,0.6,0.25,2.26492638277804e-05,19,ACTN1
HDAC71,2.33209042875977e-09,0.329247844469548,0.4,0.11,2.33069117450252e-05,19,HDAC7
AAMDC2,2.4698618423652e-09,0.448410416923584,0.475,0.161,2.46837992525978e-05,19,AAMDC
MANBAL,2.65981483559881e-09,0.290248957695228,0.325,0.078,2.65821894669745e-05,19,MANBAL
YES1,2.83296307156408e-09,0.320270821015062,0.325,0.078,2.83126329372115e-05,19,YES1
ITGB41,2.92460162081118e-09,0.309520438064996,0.325,0.079,2.92284685983869e-05,19,ITGB4
CSNK1E2,3.20818463834841e-09,0.467882224206343,0.5,0.175,3.20625972756541e-05,19,CSNK1E
APOL1,3.39309136637625e-09,0.26290634046709,0.275,0.054,3.39105551155642e-05,19,APOL1
UTRN1,4.06809116823822e-09,0.454162885246803,0.55,0.198,4.06565031353728e-05,19,UTRN
CYB5R32,4.14419784210909e-09,0.543503325822828,0.65,0.313,4.14171132340383e-05,19,CYB5R3
DLGAP4,4.35024179458201e-09,0.36986110142056,0.4,0.115,4.34763164950526e-05,19,DLGAP4
ATXN3,4.54347183186582e-09,0.32187465371311,0.4,0.106,4.5407457487667e-05,19,ATXN3
TJP13,4.66085425052752e-09,0.313591869489571,0.35,0.091,4.65805773797721e-05,19,TJP1
SSFA2,4.68265137560367e-09,0.367678633823895,0.425,0.122,4.67984178477831e-05,19,SSFA2
TM9SF32,5.19441601962526e-09,0.456656481301523,0.6,0.235,5.19129937001348e-05,19,TM9SF3
GADD45A4,5.50229330152921e-09,0.586823673725912,0.675,0.305,5.4989919255483e-05,19,GADD45A
SIK2,5.70426876474401e-09,0.278762577061166,0.275,0.055,5.70084620348516e-05,19,SIK2
CNST,5.7241208811682e-09,0.372878477151487,0.35,0.09,5.7206864086395e-05,19,CNST
ZFYVE211,5.75735438968059e-09,0.378680945289037,0.45,0.142,5.75389997704678e-05,19,ZFYVE21
DDX5,5.83290846116333e-09,0.290807870373817,1,0.931,5.82940871608663e-05,19,DDX5
CPNE8,6.11779108694082e-09,0.274833024014441,0.25,0.048,6.11412041228866e-05,19,CPNE8
HIF1A5,6.15402358526174e-09,0.535377092560968,0.725,0.358,6.15033117111058e-05,19,HIF1A
PAPSS21,6.27686504090239e-09,0.379999280807139,0.35,0.092,6.27309892187785e-05,19,PAPSS2
VIM7,6.46578741312185e-09,0.457847837520314,0.975,0.828,6.46190794067398e-05,19,VIM
MARCKS3,6.78225407611584e-09,0.507833070501456,0.575,0.21,6.77818472367017e-05,19,MARCKS
COL18A11,7.85932261440007e-09,0.324256994715382,0.35,0.094,7.85460702083143e-05,19,COL18A1
NDRG23,8.22791467608326e-09,0.34988439199015,0.375,0.101,8.22297792727761e-05,19,NDRG2
TPM14,9.02825079542867e-09,0.552787521094886,0.55,0.223,9.02283384495141e-05,19,TPM1
ECI21,1.16701958743693e-08,0.317802024834901,0.4,0.111,0.000116631937568447,19,ECI2
TRIP101,1.25005229942707e-08,0.380302844557992,0.375,0.109,0.000124930226804741,19,TRIP10
DDX3X1,1.29168500815541e-08,0.470974607800535,0.9,0.592,0.000129090999715052,19,DDX3X
FOXO32,1.3445786290928e-08,0.511733744451637,0.575,0.248,0.000134377188191534,19,FOXO3
C4orf321,1.34775668303206e-08,0.318023131751022,0.275,0.06,0.000134694802902224,19,C4orf32
IRAK32,1.47146018734563e-08,0.349618698262214,0.425,0.119,0.000147057731123322,19,IRAK3
TSC22D15,1.48495281983785e-08,0.580619039651129,0.75,0.361,0.000148406184814595,19,TSC22D1
NDRG12,1.49304804429615e-08,0.67240945393446,0.575,0.256,0.000149215221546957,19,NDRG1
PRKCE1,1.5465606271762e-08,0.318319529105463,0.325,0.082,0.00015456326907999,19,PRKCE
SLC38A22,1.55752495401881e-08,0.536913333663565,0.8,0.46,0.00015565904390464,19,SLC38A2
NFKBIZ4,1.69087307162297e-08,0.521224282439078,0.85,0.482,0.000168985854778,19,NFKBIZ
TCAF11,1.75902103247038e-08,0.356628605578118,0.35,0.097,0.000175796561985089,19,TCAF1
PIEZO1,1.80846755292339e-08,0.369719129265027,0.3,0.074,0.000180738247239163,19,PIEZO1
OSMR2,1.85164176486165e-08,0.295995207019165,0.325,0.085,0.000185053077980273,19,OSMR
LPP3,1.86127316280511e-08,0.491861693588464,0.65,0.3,0.000186015639890742,19,LPP
VCL1,1.97839701114009e-08,0.394710144381148,0.4,0.122,0.000197720997293341,19,VCL
KLF101,2.11459953238588e-08,0.54865241954756,0.675,0.329,0.000211333077266645,19,KLF10
SEPT73,2.12137355861938e-08,0.473483918550368,0.775,0.41,0.000212010073448421,19,SEPT7
FAM127A1,2.13434331989487e-08,0.389670035115596,0.425,0.137,0.000213306271390294,19,FAM127A
ICAM43,2.14866289089418e-08,0.321106707374441,0.375,0.105,0.000214737369315965,19,ICAM4
ICAM14,2.17392427899084e-08,0.648624721525279,0.7,0.408,0.000217261992442344,19,ICAM1
MAP41,2.44424451606857e-08,0.37872708425697,0.55,0.206,0.000244277796935893,19,MAP4
ARL21,2.47519531703325e-08,0.444049068036243,0.6,0.263,0.000247371019984303,19,ARL2
KIAA2026,2.56949409720364e-08,0.35504763813179,0.4,0.119,0.000256795240074532,19,KIAA2026
C1orf212,2.59113562768177e-08,0.376319251358387,0.425,0.138,0.000258958094630516,19,C1orf21
NASP,2.710169850141e-08,0.461727045523583,0.675,0.303,0.000270854374823092,19,NASP
WBP53,2.8001507284472e-08,0.511232666872375,0.7,0.328,0.000279847063801013,19,WBP5
ARID5A4,2.84009156098003e-08,0.52212611490448,0.675,0.297,0.000283838750604344,19,ARID5A
PLK23,2.92072348291237e-08,0.458108374253729,0.5,0.188,0.000291897104882262,19,PLK2
METTL7A2,3.02324344946061e-08,0.42227562132747,0.55,0.189,0.000302142950339093,19,METTL7A
TMOD31,3.06982143897154e-08,0.446255463026411,0.55,0.228,0.000306797954610816,19,TMOD3
LTBP4,3.10896590715216e-08,0.302965979681522,0.25,0.056,0.000310710052760787,19,LTBP4
FRYL,3.26440828747274e-08,0.34636638918332,0.35,0.097,0.000326244964250026,19,FRYL
MYL12B3,3.63922422112311e-08,0.448540192164842,0.925,0.714,0.000363704068659044,19,MYL12B
PPP1R15A2,4.3930372013201e-08,0.382289460682918,0.975,0.816,0.00043904013789993,19,PPP1R15A
GABARAPL23,4.47490760460711e-08,0.451610822124344,0.8,0.495,0.000447222266004434,19,GABARAPL2
RIN21,4.60905302770621e-08,0.300833814549844,0.275,0.067,0.000460628759588958,19,RIN2
ZMYND11,4.62127811436233e-08,0.33658184969958,0.35,0.1,0.000461850534749371,19,ZMYND11
GUK12,4.78088809056987e-08,0.423081330199301,0.95,0.717,0.000477801955771552,19,GUK1
TIMP14,4.87878562073706e-08,0.59103372428595,0.9,0.572,0.000487585834936461,19,TIMP1
CSRNP12,4.92563977019757e-08,0.511574939633579,0.7,0.386,0.000492268438633545,19,CSRNP1
GSN6,5.16779922983794e-08,0.553908557574262,0.75,0.404,0.000516469855030004,19,GSN
PSMD13,5.20145938070078e-08,0.375254383870562,0.55,0.206,0.000519833850507236,19,PSMD13
SERPINB61,5.27651730458248e-08,0.466382531533176,0.6,0.273,0.000527335139419973,19,SERPINB6
RBM17,5.46800420943478e-08,0.456616197322389,0.6,0.26,0.000546472340690912,19,RBM17
HOTAIRM11,6.31956291658512e-08,0.325516424227404,0.325,0.086,0.000631577117883517,19,HOTAIRM1
CARHSP12,6.4437598283141e-08,0.49598946633272,0.6,0.282,0.000643989357241711,19,CARHSP1
PLXNA2,6.83658805378845e-08,0.252969195778731,0.275,0.066,0.000683248610095618,19,PLXNA2
CCDC25,7.01955831459094e-08,0.319034760402654,0.4,0.12,0.000701534657960219,19,CCDC25
INPP5K,7.3957392217102e-08,0.27509411533317,0.275,0.065,0.000739130177817718,19,INPP5K
CYBRD14,7.63130631881143e-08,0.399441675490404,0.45,0.153,0.000762672753502014,19,CYBRD1
PDLIM72,7.92764034495185e-08,0.357813254215258,0.375,0.113,0.000792288376074488,19,PDLIM7
TPST21,8.30415732077235e-08,0.42697467844127,0.45,0.165,0.000829917482637988,19,TPST2
NEDD93,8.70865936108804e-08,0.554564268894348,0.625,0.321,0.000870343416547139,19,NEDD9
SH3BGRL22,9.25493579503586e-08,0.301822646235391,0.25,0.059,0.000924938283355884,19,SH3BGRL2
DAD13,9.36547104704068e-08,0.480695124844954,0.725,0.423,0.000935985176441245,19,DAD1
C4orf34,1.01530862724984e-07,0.459154085888913,0.85,0.549,0.00101469944207349,19,C4orf3
ARL4D1,1.02198201686029e-07,0.298598564792607,0.275,0.069,0.00102136882765017,19,ARL4D
MRPL221,1.06972921481577e-07,0.391305861905765,0.425,0.148,0.00106908737728688,19,MRPL22
TRIM561,1.08577577405623e-07,0.432005073174349,0.55,0.228,0.0010851243085918,19,TRIM56
MED13L,1.19521749618143e-07,0.374995628862978,0.475,0.179,0.00119450036568372,19,MED13L
DSTN6,1.26268908486666e-07,0.479348713200889,0.925,0.606,0.00126193147141574,19,DSTN
MFGE81,1.36626167078772e-07,0.33281546414563,0.3,0.079,0.00136544191378525,19,MFGE8
HLA-C4,1.37913248643642e-07,0.332756651479308,0.975,0.945,0.00137830500694456,19,HLA-C
RTF11,1.46572200846856e-07,0.439731361770696,0.75,0.373,0.00146484257526348,19,RTF1
PEF11,1.49594957760914e-07,0.331325903143652,0.425,0.141,0.00149505200786258,19,PEF1
TMX31,1.50536757781626e-07,0.276474394221295,0.325,0.088,0.00150446435726957,19,TMX3
SLCO3A1,1.54493331089948e-07,0.27425137875007,0.3,0.078,0.00154400635091294,19,SLCO3A1
RGS163,1.57214052306862e-07,0.728034187901827,0.4,0.14,0.00157119723875478,19,RGS16
RTN41,1.60611149860687e-07,0.443240079262166,0.9,0.59,0.00160514783170771,19,RTN4
NFATC1,1.61943120287476e-07,0.391968874256561,0.35,0.104,0.00161845954415303,19,NFATC1
PRKCH,1.67557793927352e-07,0.303289378681851,0.35,0.098,0.00167457259250995,19,PRKCH
FIS12,1.83914340864625e-07,0.431685033193529,0.8,0.502,0.00183803992260107,19,FIS1
RNASE13,1.95842833710903e-07,0.711842699479481,0.55,0.247,0.00195725328010676,19,RNASE1
ELF21,2.06601483444357e-07,0.399194577752379,0.5,0.199,0.00206477522554291,19,ELF2
ACAT12,2.2219750898133e-07,0.338541071752706,0.45,0.156,0.00222064190475941,19,ACAT1
PPP1R3B,2.50892153880139e-07,0.281088728722601,0.3,0.08,0.00250741618587811,19,PPP1R3B
SRP141,2.58405851918476e-07,0.29679242245877,1,0.877,0.00258250808407325,19,SRP14
PHLDA13,2.71803785602545e-07,0.509669455509257,0.75,0.402,0.00271640703331183,19,PHLDA1
DGKH2,2.73710926074046e-07,0.291312615105333,0.25,0.058,0.00273546699518402,19,DGKH
CXCL12,2.73818342420275e-07,0.444963596524367,0.3,0.078,0.00273654051414823,19,CXCL1
PDLIM51,2.84411157399623e-07,0.419253049345415,0.5,0.211,0.00284240510705183,19,PDLIM5
NUCKS13,3.16813175291999e-07,0.429083542422001,0.95,0.587,0.00316623087386824,19,NUCKS1
SLC25A251,3.2366615902758e-07,0.412986020502913,0.45,0.165,0.00323471959332163,19,SLC25A25
FBXO21,3.42687063229871e-07,0.367914345712985,0.4,0.135,0.00342481450991933,19,FBXO21
QSOX13,3.599303312206e-07,0.478098505727659,0.625,0.314,0.00359714373021868,19,QSOX1
TWSG11,3.83019839044763e-07,0.286153389839158,0.3,0.081,0.00382790027141336,19,TWSG1
MAP1LC3A3,3.87873355648652e-07,0.355822674057651,0.45,0.166,0.00387640631635263,19,MAP1LC3A
FLNB1,3.89364698526994e-07,0.419009590680952,0.4,0.148,0.00389131079707877,19,FLNB
CD3201,3.95886847923062e-07,0.335911372591008,0.325,0.097,0.00395649315814308,19,CD320
MKL21,4.2071402182765e-07,0.297754133759836,0.275,0.075,0.00420461593414553,19,MKL2
DPYSL21,4.37776925090123e-07,0.419466807125222,0.525,0.23,0.00437514258935069,19,DPYSL2
NIT1,4.50699636648107e-07,0.268765904901981,0.3,0.083,0.00450429216866118,19,NIT1
MCFD2,5.05041080880228e-07,0.349826127374179,0.475,0.186,0.005047380562317,19,MCFD2
TUBB4,5.31904915801507e-07,0.432240524025217,0.85,0.478,0.00531585772852026,19,TUBB
C5orf56,5.59388772852056e-07,0.268012627380332,0.275,0.07,0.00559053139588345,19,C5orf56
EMP25,5.83208746204225e-07,0.470874700540186,0.75,0.358,0.00582858820956503,19,EMP2
FOSL23,5.91754185489965e-07,0.468055992003489,0.725,0.41,0.00591399132978671,19,FOSL2
TAGLN22,5.92557015768953e-07,0.388577826428369,0.95,0.762,0.00592201481559492,19,TAGLN2
QKI1,6.30391326970513e-07,0.385225788295963,0.575,0.258,0.0063001309217433,19,QKI
MESDC1,6.93695115196626e-07,0.253357581104264,0.275,0.069,0.00693278898127508,19,MESDC1
FAM229B2,7.03928847355929e-07,0.259528254184,0.325,0.085,0.00703506490047515,19,FAM229B
MEF2A1,7.07569678514659e-07,0.374725914020767,0.425,0.155,0.0070714513670755,19,MEF2A
ALDH1A15,7.10292865222856e-07,0.494098446070802,0.475,0.177,0.00709866689503722,19,ALDH1A1
SEC14L12,7.74927515235802e-07,0.483835055188685,0.525,0.245,0.00774462558726661,19,SEC14L1
LUZP1,7.87978891793425e-07,0.399528202265593,0.475,0.191,0.00787506104458349,19,LUZP1
DAPK3,8.42323949123916e-07,0.257288150655416,0.3,0.084,0.00841818554754442,19,DAPK3
BCAM2,8.83958349123683e-07,0.329766870728004,0.45,0.162,0.00883427974114209,19,BCAM
S100A133,8.98782708480155e-07,0.477423468149361,0.825,0.471,0.00898243438855067,19,S100A13
SUN2,9.02750363355307e-07,0.336631956081848,0.375,0.123,0.00902208713137294,19,SUN2
ROCK2,9.07427484444129e-07,0.364699990459289,0.35,0.117,0.00906883027953462,19,ROCK2
GNAI25,9.69791895476513e-07,0.449698841871571,0.725,0.441,0.00969210020339227,19,GNAI2
MYH91,1.00068370899416e-06,0.52075441364017,0.65,0.405,0.0100008329876877,19,MYH9
C9orf31,1.02564887155707e-06,0.290555729449052,0.275,0.077,0.0102503348223414,19,C9orf3
PTGS22,1.04418626779027e-06,0.450280033534476,0.325,0.104,0.010435597560296,19,PTGS2
HSD17B12,1.05869604539034e-06,0.422312849592586,0.575,0.277,0.0105806082776311,19,HSD17B12
AIDA1,1.06079800232682e-06,0.365818150786255,0.5,0.21,0.0106016152352543,19,AIDA
FAM63B1,1.0981566797583e-06,0.309729293092349,0.425,0.151,0.0109749778575044,19,FAM63B
PGRMC21,1.10250125325702e-06,0.366654451624799,0.375,0.136,0.0110183975250506,19,PGRMC2
SMARCA11,1.12262312016184e-06,0.29665986461687,0.275,0.079,0.0112194954628974,19,SMARCA1
